sample	amp1	amp2	amp3	amp4	amp5	amp6	amp7	amp8	amp9	amp10	amp11	amp12	amp13	amp14	amp15	amp16	amp17	amp18	amp19	amp20	amp21	amp22	amp23	amp24	amp25	amp26	amp27	amp28	amp29	amp30	amp31	amp32	amp33	amp34	amp35	amp36	amp37	amp38	amp39	amp40	amp41	amp42	amp43	amp44	amp45	amp46	amp47	amp48	amp49	amp50	amp51	amp52	amp53	amp54	amp55	amp56	amp57	amp58	amp59	amp60	amp61	amp62	amp63	amp64	amp65	amp66	amp67	amp68	amp69	amp70	amp71	amp72	amp73	amp74	amp75	amp76	amp77	amp78	amp79	amp80	amp81	amp82	amp83	amp84	amp85	amp86	amp87	amp88	amp89	amp90	amp91	amp92	amp93	amp94	amp95	amp96	amp97	amp98
SC2280	1571.8120117	24129.2207031	17066.8945312	11539.7714844	5069.7797852	7227.3134766	9089.4238281	7335.9829102	3918.7050781	14978.5917969	7761.8081055	16277.9248047	1999.3664551	29960.0078125	5995.7148438	3572.1523438	12667.71875	20586.1328125	5865.784668	6191.890625	18096.0253906	11056.4521484	7501.0742188	11772.1386719	11427.8291016	1967.9156494	13331.5830078	5576.4765625	5872.7578125	16465.7832031	658.5776978	1633.2462158	10827.421875	17898.7011719	5280.53125	955.105957	7991.340332	5796.4345703	7462.1821289	8785.4599609	9274.1425781	16256.9179688	6438.3989258	39717.734375	10877.1708984	35691.9804688	24664.9140625	2275.4511719	15031.4619141	17744.28125	12210.3193359	14742.0859375	30385.7148438	11471.7001953	8191.9624023	8849.8535156	9997.0302734	29576.2109375	4026.5561523	15665.2148438	9798.3027344	16442.4414062	11368.9824219	3211.5856934	6074.2368164	3202.5966797	5858.6542969	10996.2666016	3455.5622559	17296.5644531	5783.4628906	15130.3115234	9803.0888672	5380.7470703	15721.5029297	353.0821838	18666.3886719	6297.4345703	20812.3125	5471.5268555	5267.9477539	12200.0898438	5856.1870117	6774.3061523	7089.5107422	6802.0048828	14327.0292969	7586.7631836	9351.4736328	9804.8125	2481.3586426	9252.8896484	15193.1171875	3533.746582	5549.2915039	2712.7956543	7417.222168	1958.3006592
SC2281	1974.9135742	22728.6640625	20944.3417969	8136.8925781	3890.279541	4636.7050781	13550.1386719	7144.9233398	5468.5942383	13998.4335938	5829.1518555	20839.1425781	1184.7225342	35634.1015625	7585.1933594	3519.2509766	12444.9013672	28604.2695312	6408.4707031	6554.980957	20329.3925781	14296.9824219	9321.6230469	14276.9736328	13565.9902344	844.6265259	16077.4394531	6483.1694336	10400.4892578	13162.0273438	765.5971069	1998.6984863	10134.0185547	14566.7382812	4956.5219727	1000.5169678	7390.9355469	7610.527832	8372.6113281	5258.5219727	7449.2299805	15673.9316406	4896.7192383	40357.0273438	12782.1103516	37363.3476562	31388.6640625	1596.3251953	14014.2119141	18432.1914062	11308.9101562	13112.6025391	35296.3789062	10151.5019531	8302.109375	8934.9091797	10817.4892578	18119.3730469	5199.9951172	5040.8427734	11423.5761719	15673.3613281	11981.4267578	2601.2868652	5611	2083.5063477	6880.8569336	13175.6494141	2490.1296387	19129.8144531	5394.4628906	18798.65625	14283.2011719	3660.1411133	19741.3671875	546.9589233	22471.7246094	4634.3408203	31149.5449219	3473.6936035	4214.3710938	8054.449707	4022.8422852	5611.1982422	7902.9345703	2899.6699219	19462.3710938	3969.4694824	8132.815918	8306.703125	700.4302979	6990.8061523	10676.5136719	2530.8967285	8576.0341797	587.6088867	7657.4072266	550.1049194
SC2282	2145.1955566	26750.1113281	33021.2148438	15525.4296875	7319.0297852	9506.8613281	9682.5205078	10813.9960938	3992.1367188	17886.4921875	10337.0361328	18857.4550781	2515.2878418	38016.1601562	9935.5107422	5926.7202148	19192.90625	25010.2441406	8536.484375	10013.0283203	19983.4785156	15126.7021484	11350.6357422	14131.4785156	15727.1513672	1629.7590332	21239.953125	6117.059082	8242.4101562	27034.2167969	714.0145874	968.5578003	16341.5732422	13239.9580078	8232.9755859	766.1271362	17430.1210938	6302.8261719	14115.7998047	13133.5400391	16866.6953125	19819.0917969	8826.4824219	48996.0429688	11619.4824219	39607.8945312	37100.9804688	1939.857666	19045.1171875	24271.7421875	15340.8300781	21707.0410156	44312.859375	11495.734375	14984.3613281	13848.2714844	24396.4980469	34615.0859375	4504.6196289	24292.6445312	15662.2177734	26026.0664062	17431.6347656	3311.5178223	9832.7285156	3545	11076.3037109	14654.4111328	4490.6484375	24268.6171875	6799.640625	23223.4550781	14456.6025391	8215.7119141	25136.6601562	422.01828	26719.3535156	6888.9848633	31779.96875	7157.8647461	2455.4060059	17144.8671875	2831.1525879	9658.3535156	7191.3579102	8699.0048828	21751.6289062	9820.7587891	13520.4697266	11945.8125	1955.7689209	6726.0878906	21824.4375	3546.3520508	7189.3154297	7538.8842773	8613.5927734	4968.7060547
SC2283	2433.1992188	25824.453125	25031.7734375	13141.8828125	6561.4023438	7836.2304688	11045.4335938	9173.0898438	5545.8120117	17480.1757812	9947.3398438	17425.0117188	2983.675293	33107.9921875	7643.2744141	4410.3662109	14952.09375	22134.9257812	8099.4350586	8054.5239258	20657.53125	12994.1904297	10007.8144531	12651.7929688	16177.7207031	4121.6787109	17349.8261719	7026.7792969	6752.2421875	20416.9003906	1154.5874023	812.522583	15174.2978516	2877.2670898	8127.2270508	1321.0593262	9351.0087891	4979.3168945	11525.3769531	7616.6459961	12191.2792969	19762.1445312	8836.3154297	46270.8046875	13424.4023438	41967.1367188	26226.0214844	3299.9675293	17742.9160156	19846.7558594	14222.7783203	15720.6708984	33831.4023438	10426.7773438	10961.6933594	11814.6679688	14202.40625	28269.6445312	4456.9169922	17995.078125	12734.9433594	20375.8847656	14201.5908203	4853.7290039	7663.0439453	4097.909668	7460.3271484	11916.5136719	5991.4106445	19750.015625	8500.1376953	18772.1464844	12053.8300781	7010.1235352	19027.625	432.9086609	23799.328125	7036.8950195	25030.4941406	7989.8061523	6294.9169922	15223.8623047	7393.2167969	12248.8710938	6469.7949219	7602.3745117	18598.7460938	4638.8652344	11341.7373047	6045.3881836	1293.8486328	10187.3525391	17680.0410156	3711.6901855	10018.5341797	2758.4489746	10368.9072266	2663.6782227
SC2284	2819.5976562	31066.6640625	27430.2988281	16514.9570312	9337.3730469	8827.921875	13100.8251953	9727.2089844	6462.7993164	21192.5703125	12041.9599609	18938.2285156	3860.2827148	36923.2070312	9181.6181641	5224.7900391	17989.4882812	23583.4707031	10253.5830078	9412.3144531	23931.8867188	14194.7617188	12217.265625	14192.1757812	18758.0664062	5186.8632812	20424.1425781	8097.1811523	8634.7050781	22265.6699219	1439.3155518	1689.9095459	18017.2246094	23023.9316406	12311.3183594	1316.4830322	15325.6464844	6024.0996094	15723.1113281	11027.4160156	16813.2421875	24246.8359375	12681.7392578	51978.59375	16191.7285156	46957.8007812	30386.8476562	4625.5571289	23408.8417969	22985.6777344	17294.1328125	18271.9765625	40003.9921875	12749.6621094	13163.6425781	14124.3789062	19428.4375	17829.8828125	5670.7509766	10819.1044922	16505.515625	22923.2714844	16626.7109375	5690.7768555	9602.4169922	4601.4121094	9438.5439453	12992.2011719	8475.2431641	21579.3730469	10917.2216797	21038.1601562	15287.3613281	7149.3881836	23556.2851562	408.5068359	28572.8691406	8163.6181641	26329.28125	9628.4140625	8446.6904297	17441.03125	10951.546875	16528.8964844	7700.7905273	7367.0097656	26098.2734375	9258.2080078	13525.359375	14304.9541016	1676.6733398	13332.2158203	17235.5136719	5245.9814453	17467.4179688	4034.3110352	16200.2587891	2920.0979004
SC2285	1287.0751953	241.6767273	3257.3134766	2014.9532471	2141.220459	3.516129	48.124424	153.672348	22.1794872	1162.25	2020.4520264	48.2541656	20.3089008	2998.1230469	50.6397858	266.8683167	628.8873291	77.3512421	423.3991089	874.6904907	77.7783508	5731.2739258	123.7469101	7.3670211	4131.7866211	806.3614502	885.1782837	9.7834644	7.9603524	1648.9230957	0.0097087	3.2462311	1803.9816895	1896.9842529	1235.6135254	0.0635593	3183.1682129	44.6583862	11445.2822266	1024.2857666	276.602478	768.9909058	25.8620682	169.0426483	9.7688446	2139.3195801	2344.0178223	99.7764206	951.1363525	43.5224495	403.8893738	2539.7341309	2659.857666	48.3236732	1392.2646484	51.1724129	489.9082947	651.2522583	1.5512195	503.6230469	1127.5645752	17497.9785156	879.1422119	45.2988052	3	7.8326182	1200.5161133	48.018692	1743.5189209	530.1755371	1183.1280518	2970.7385254	88.3526764	161.0470581	29350.6875	0.1506849	3863.1484375	675.8239746	94.3722916	75.0810776	151.1091766	8781.6503906	117.5911331	18957.171875	29.9170303	117.0344849	24684.7460938	6625.6855469	110.0263138	8230.9404297	116.0717163	4021.2600098	20496.3242188	273.12677	938.0291138	48.044445	25079.6953125	5.1188812
SC2286	3793.2744141	11824.2412109	33859	36476.984375	21382.7421875	1201.8294678	722.3179932	2635.0424805	408.2948608	8333.0371094	21025.9726562	977.979187	548.4398193	40190.7851562	773.1397705	3517.5349121	2047	851.4752197	2213.269043	7468.3950195	2127.6081543	34701.2304688	7900.6977539	54.6702118	18208.953125	4506.3974609	13107.4345703	302.066925	145.8722534	21403.5292969	20.8786411	96.8040237	14950.1289062	34049.3242188	16166.6425781	14.5805082	33079.8007812	1051.4595947	33498.9296875	12068.8261719	6262.7265625	12304.4814453	4420.7143555	13860.2421875	342.1607971	26654.5664062	20552.9414062	1235.3251953	16614.6894531	3126.7182617	8957.8085938	19483.3300781	23479.0566406	414.0048218	19175.4238281	1362.1594238	12280.8691406	9757.0498047	180.8341522	24928.9433594	19440.859375	63034.4492188	12447.5595703	1292.6015625	3455.9560547	450.2660828	11547.6591797	2835.1589355	19524.6386719	10846.7763672	4883.5615234	16298.0869141	2470.8259277	1389.1765137	90016.0859375	4.5662103	18483.7851562	9941.5546875	3979.7966309	2051.7521973	2707.1135254	47845.40625	7416.2709961	40153.8164062	328.5502319	166.8719177	65001.8789062	16135.2695312	433.0745544	17201.3007812	406.5737	12732.5371094	69860.59375	1099.2957764	9375.2666016	237.6399994	8455.8144531	146.5104828
SC2287	2359.3271484	33705.4023438	11350.359375	8074.1542969	5628.7880859	4838.1845703	25777.9960938	6029.5234375	17399.9707031	19071.0253906	6186.1040039	20525.1621094	2288.8481445	38049.421875	11899.6826172	3734.3908691	11621.7792969	31358.0996094	10340.0898438	6483.8237305	34056	11213.2978516	8460.8701172	16537.7597656	14071.1708984	4005.0241699	15670.1220703	5150.2519531	6183.0703125	14665.9550781	1030.9466553	2343.1105957	7887.2109375	5308.612793	3408.0578613	2835.2541504	1692.8103027	5196.440918	5561.4057617	2495.8632812	5116.8012695	10368.3457031	4100.2807617	38030.6640625	23370.6132812	20627.1640625	17625.0488281	1984.5528564	11927.3564453	15361.8037109	9118.7363281	7124.4907227	17792.0742188	7081.1689453	3117.9707031	9873.7714844	2796.5371094	17214.3027344	2849.9902344	9612.1621094	3695.7097168	13989.8613281	6866.4755859	5337.7011719	2917.0087891	3607.4421387	1806.506958	2878.2102051	2295.432373	8657.3564453	4548.6108398	22003.3984375	8021.5712891	10911.7939453	10552.5234375	774.5616455	19240.0351562	2540.7116699	17144.6445312	9153.8964844	2063.2751465	14326.5712891	3320.6108398	9838.2285156	3750.0610352	7498.394043	9856.9707031	5075.4692383	22919.9433594	4080.4155273	2530.3544922	7709.0351562	10688.9277344	2390.7229004	2587.1748047	4955.0444336	4598.0649414	18599.8808594
SC2288	2529.3195801	31932.2851562	21003.8027344	10802.7900391	7731.1694336	6911.28125	18400.8027344	8548.6640625	8147.4570312	19408.6542969	7563.3442383	22471.9296875	2516.1989746	45468.8710938	11518.7314453	3766.0905762	13924.8642578	28975.7695312	8849.8564453	7741.2807617	25402.8964844	11058.3457031	10046.0742188	17146.5859375	17039.1660156	3367.590332	19255.8691406	7792.7792969	8946.1894531	17834.3203125	1229.8688965	1530.5075684	12784.4912109	5429.2094727	6074.265625	2330.1018066	5364.8964844	6124.03125	9196.7412109	4753.1489258	8941.0556641	18946.5957031	6600.7094727	49830.9492188	22519.1699219	37439.1640625	29057.1699219	3423.5935059	19297.0839844	21537.4492188	15565.9746094	13132.3818359	34112.4101562	13067.6904297	7086.3193359	12141.7753906	8511.2529297	30639.3378906	6257.1513672	14637.7167969	10618.7822266	17254.21875	12146.8574219	5111.4462891	5579.7104492	4229.4677734	5139.9541016	8681.9863281	4213.1948242	16465.4414062	7715.1918945	20777.4257812	13987.4199219	7548.6352539	18487.1425781	722.5890503	24738.0957031	4330.4194336	28219.9394531	8864.46875	5233.0219727	13279.3125	6794.546875	9736.4267578	7652.6113281	7757.3544922	18027.8535156	8130.2163086	17735.8691406	9358.6669922	4336.3945312	11084.8984375	21979.9863281	3344.5915527	7220.5874023	5792.1953125	5875.9072266	14070.2939453
SC2289	2080.4736328	19917.6894531	17102.1894531	6775.2988281	4510.9619141	5072.612793	17733.7324219	9462.5019531	9843.3115234	15065.8544922	7731.5	20589.9375	2375.7329102	36522.7851562	11302.2792969	3018.032959	11955.2304688	16722.0917969	9590.8476562	7774.1762695	27379.3808594	15373.375	10299.0742188	16506.0859375	16762.0332031	1959.1727295	17579.7167969	5740.0947266	9984.2646484	14627.0947266	1036.2232666	2321.0251465	10095.5917969	8395.3564453	4037.0627441	2181.114502	4255.0864258	5932.9379883	7847.9291992	3521.5776367	7591.8012695	14890.2548828	4651.0986328	43391.46875	17300.8085938	27829.2285156	26976.2832031	1617.0975342	12880.1171875	14546.5917969	12317.6806641	9890.4199219	27959.7246094	8376.6669922	5703.7646484	10111.8837891	6468.2006836	23143.8613281	4696.3022461	11490.3720703	7378.0522461	16251.3037109	10213.3642578	3758.6015625	5288.2368164	3584.6782227	4314.9628906	5664.8833008	2729.859375	11900.8505859	5160.8569336	21451.6699219	13517.28125	7958.5410156	16623.2988281	726.4749146	21121.96875	2849.0561523	25984.2636719	6020.4189453	4532.9609375	12200.9580078	3982.2167969	6616.0688477	4704.449707	6554.2314453	12633.609375	5290.559082	14822.4912109	5777.2285156	3102.9443359	7989.9208984	17525.7890625	2629.4177246	8223.1455078	5785.1201172	5535.4165039	10111.8457031
SC2290	0.1578947	4.9827585	6.8479261	0.8457944	2.8135593	1.562212	6.9861751	0.3787234	1.948718	2.3541667	3.3	5.5124998	1.6178011	10.4230766	0.8978494	4.8600821	14.6854458	4.0454545	4.1928253	3.2142856	4.7113404	2.9166667	4.0555553	3.7606382	8.6635075	0.5461847	6.869565	1.3779528	0.0176211	3.5520363	0.2330097	0.0100503	2.1605504	10.6282721	1.4589372	0.0084746	5.051724	1.7018634	5.0058823	0.6832298	3.7950311	8.0818186	7.3940887	11.1706161	1.080402	4.8127856	12.0582962	1.8333334	2.75	6.5714288	7.051064	6.610487	8.3448277	1.879227	1.2857143	1.4224138	2.1091702	7.9594593	0.0780488	6.1780105	5.3387098	2.7544644	7.2800002	1.7968128	3.6973684	0.0085837	3.1013825	0.0700935	2.8810811	1.6382979	3.3842363	4.4449539	1.5223215	1.6647059	6.8775511	0.0182648	2.8908298	1.8314607	2.4112554	3.4144144	3.9170306	6.5026455	3.0837438	5.1293101	0	0.8965517	5.0243902	6.8204083	0.5526316	5.0045662	0.0079681	3.5594714	7.0810809	1.544601	1.5922331	0.0311111	1.4814814	3.8881118
SC2292	2974.0412598	21711.1289062	26807.6445312	15606.1914062	10983.1230469	4991.8569336	3329.4885254	5717.7275391	1265.888916	15366.3164062	14741.0400391	7181.3833008	1415.1937256	28036.2695312	2997.1398926	8047.8681641	11419.1640625	9667.1035156	4508.4663086	7986.5478516	8390.4794922	13783.6308594	8320.2470703	1315.9521484	16727.3554688	4008.8916016	14467.0039062	2275.9724121	1367.5153809	18648.1171875	223.1747589	440.0904541	15142.3710938	29884.03125	12560.4248047	293.0805054	19957.0820312	3893.4038086	16518.5527344	18372.6328125	12647.9257812	19158.75	8775.0742188	28883.3886719	3344.045166	34882.0898438	24665.7363281	2357.284668	19285.0195312	11314.1914062	12429.6552734	16042.8125	30505.953125	2792.0048828	14460.9248047	5470.659668	18520.3359375	17727.2519531	1952.5561523	12005.8066406	14309.0527344	22919.5585938	12818.1777344	2672.4182129	7426.5878906	1389.618042	10394.7607422	5139.527832	8997.7509766	16201.9257812	7629.5761719	15765.5273438	6433.75	2257.3117676	26699.0683594	58.5799103	20801.5058594	10031.2617188	12173.1816406	4540.0317383	5026.59375	18294.3808594	9220.7490234	16728.2890625	2535.9782715	4158.2070312	27676.921875	12941.0615234	3553.9736328	16465.5800781	1064.4940186	12788.828125	28276.6445312	5115.0610352	23395.3496094	3729.1777344	12271.3515625	4393.3144531
SC2293	3110.6203613	27224.921875	28431.0507812	17482.7109375	11916.0507812	7190.8803711	4507.9770508	7197.2382812	2130.2050781	17957.1328125	15606.2724609	10501.125	2450.644043	33737.9609375	4896.4785156	8543.4853516	15234.9248047	14162.2021484	6486.3544922	9753.4902344	13910.2167969	15153.5117188	10022.0126953	3633.4892578	20250.5546875	4752.0800781	20329.6425781	3930.7993164	3395.5153809	25220.1757812	446.9223328	923.9497681	17462.921875	29942.5703125	15502.8505859	414.8474426	22548.0136719	5049.8261719	18128.2460938	20090.1621094	17274.6152344	21907.5136719	12368.1875	38692.2617188	6546.809082	39096.2695312	30264.5019531	2825.0976562	24175.0722656	13706.6533203	17292.1230469	18890.2480469	39783.2148438	5204.5844727	17043.9453125	8861.8876953	21473.734375	22906.1171875	3078.5463867	21815.5488281	14175.5400391	24898.0136719	16684.1914062	3560.3984375	10403.9169922	2215.545166	11934.7832031	8762.4394531	10367.5673828	19609.3671875	9855.2070312	20546.5546875	10937.2724609	3951.7175293	27464.9863281	127.5068512	27235.6894531	10998.8242188	19682.3125	6445.8422852	7810.0874023	20269.5234375	11333.5175781	18649.4355469	2593.3100586	5129.0297852	31445.9414062	14607.1181641	6806.4560547	19309.375	2528.1035156	13630.8808594	34615.6640625	6483.8027344	27303.1269531	4166.3999023	21523.2128906	634.1258545
SC2294	1341.112793	18737.1503906	21093.0917969	7328.6821289	6037.3857422	5528.4882812	11668	5875.2211914	6150.4741211	13855.9003906	7776.6040039	13130.7919922	2852.3349609	29198.046875	6717.3603516	2609.3703613	10982.4228516	9610.7724609	6254.0180664	4237.7666016	20194.9023438	8639.6484375	6500.5800781	9973.5957031	12195.9619141	3257.7390137	14254.9257812	5658.9013672	6681.5947266	14779.140625	1309.9562988	2294.4724121	11292.0546875	14138.0419922	5954.7050781	1541.1313477	7249.5820312	5489.2670898	8602.3291016	6509.4287109	9519.8759766	15472.2138672	7665.9853516	39810.9023438	14826.5976562	32726.7714844	22303.8886719	4048.284668	15021.515625	15987.5146484	12591.2255859	11570.2509766	25778.0507812	10986.203125	7519.1552734	9193.2802734	10677.6767578	22115.2070312	4684.4291992	12913.1835938	9148.0849609	14357.8925781	10981.1513672	3899.2231445	5617.9956055	3114.8840332	4978.2763672	7069.3085938	5080.2216797	12076.1386719	6133.9458008	14051.9492188	9460.9736328	4506.9350586	12164.9931641	376.2420044	18425.5976562	3871.8837891	16213.8359375	6113.7792969	4309.9257812	10610.3388672	5927.0639648	9782.4394531	6068.440918	3919.0197754	10724.0585938	2873.232666	9107.1796875	3474.0913086	2238.9204102	5263.3349609	5736.234375	1570.9906006	1458.0048828	1316.2578125	4258.6665039	1655.0629883
SC2295	5541.5302734	26953.1894531	16233.9765625	19581.6503906	15516.5292969	4519.3500977	2325.3410645	7049.90625	1050.4615479	16903.4257812	13706.3515625	5714.8999023	1371.2984619	38843.8710938	2730.2902832	7811.4814453	13414.3476562	7966.6157227	4133.3095703	11437.7001953	7936.6547852	20203.8027344	12949.5429688	1108.414917	24600.796875	4562.3696289	16400.6210938	1806.0983887	1069.8326416	24080.3808594	131.9563141	799.4070435	19575.8339844	1830.4293213	17372.9511719	82.0635605	27328.4257812	4761.2856445	24387.0820312	20113.9121094	15810.1865234	21035.859375	8216.1132812	31829.1367188	2467.8894043	38871.0898438	32741.0898438	2765.1748047	27280.2617188	6410.6206055	16131.9189453	20073.8085938	37718.484375	2135.888916	20969.7050781	5224.2026367	13236.7070312	17927.6894531	1986.385376	24848.4707031	10205.3789062	33500.0859375	12775.2226562	155.111557	10780.890625	1274.8712158	15784.0087891	5918.9111328	12639.6162109	19023.5898438	9563.8720703	23102.7578125	9283.8349609	2466.3999023	45116.5703125	71.7397232	27420.3671875	12517.1494141	16009.8183594	4971.5268555	6632.6855469	25530.2167969	11191.4287109	27849.9609375	1411.4759521	3388.0097656	42831.0546875	19320.7265625	5954.3989258	26320.0722656	2222.3068848	20007.1015625	48403.9179688	7217.0703125	37901.046875	5114.5913086	23850.4160156	3176.013916
SC2296	3139	29851.0253906	31847.1113281	16230.5185547	12191.0253906	6822.8618164	4283.7094727	7175.7661133	1673.2735596	18293.7910156	16011.7919922	7777.9331055	1607.4869385	33615.6679688	3189.559082	9674.4570312	13518.71875	11312.7353516	5157.2871094	9462.4765625	9999.6035156	16144.3515625	9806.1416016	2470.3457031	20834.8105469	4232.3334961	17900.765625	2811.1811523	1703.4449463	21916.6152344	295.8834839	666.8894653	18831.1835938	32573.828125	16082.734375	337.6398315	24421.8574219	5000.5405273	19620.4179688	21687.9882812	16942.6640625	22434.5820312	11797.2910156	34641.2421875	5408.9399414	40383.8632812	31037.328125	2864.2194824	23536.4238281	14042.0039062	16726.4042969	18513.1132812	37724.7148438	4406.9951172	18049.4707031	7167.8793945	22463.8300781	23211	2703.8342285	23947.2714844	15217.3183594	28638.6074219	15723.1425781	3301.3266602	10792.7802734	1683.6866455	13364.0322266	4912.2197266	11370.6757812	18629.5644531	8962.0244141	18344.390625	8604.9150391	3290.0529785	30917.1015625	174.246582	25567.1445312	12147.5654297	15705.3505859	5710.1982422	6977.4453125	21887.4121094	10649.8427734	19796.1386719	1444.0742188	5124.0097656	31391.7460938	15155.1591797	5697.5791016	19492.1191406	1823.824707	13083.1982422	35037.9960938	6235.7182617	26397.7519531	2834.9777832	18339.3144531	5567.5874023
SC2297	4176.0639648	6089.409668	10431.2490234	11794.1259766	11031.5634766	1061.2349854	825.1290283	2877.0766602	221.2734985	10573.5253906	6858.7519531	680.0666504	409.9266968	26366.4921875	315.1559143	2951.0700684	5627.0610352	1869.2025146	1174.0404053	7930.8427734	1702.5463867	25141.203125	6789.5615234	124.4946823	18430.0761719	2847.473877	9564.8564453	502.8031616	201.9647522	17222.3261719	24.0194168	135.1105499	13092.7158203	34103.5664062	10454.7001953	24.1864414	24217.2714844	1330.4285889	18112.1992188	12999.8447266	7513.2607422	10146.1640625	3858.3151855	13243.7158203	316.7889404	27408.375	19115.1875	1605.142334	12219.3935547	2413.4245605	9973.4384766	11615.2617188	17753.6289062	449.289856	17946.4824219	1511.8405762	8282.0742188	6211.6308594	360.526825	23104.3515625	8595.0888672	43078.3007812	6062.3022461	1075.8725586	4572.0175781	393.3605042	11258.1425781	311.317749	8370.0107422	10912.4677734	5405.5961914	11610.7568359	3482.3972168	1332.7059326	64770.8789062	8.6484022	15398.4589844	10555.1572266	3385.9741211	1082.621582	1509.6287842	25373.6621094	3978.9506836	32126.9140625	135.497818	568.0541992	48459.3945312	15989.1875	2182.9824219	19291.6582031	689.6972046	7629.5288086	51980.5039062	2616.5773926	10740.0244141	190.8800049	12532.8242188	1744.5245361
SC2298	3585.045166	21765.0351562	6729.1704102	10256.7617188	12632.1230469	5365.1108398	1852.3317871	7756.6508789	852.4316406	15609.4414062	5346.4677734	3199.7749023	1310.010498	28760.7382812	1128.6989746	6974.777832	11895.8027344	10325.3554688	1845.8430176	10170.8857422	3876.4433594	22721.6308594	11577.8769531	989.3404541	19808.4648438	3157.6264648	10726.6083984	2178.9921875	694.828186	17628.9960938	109.6699066	590.7185669	17280.421875	35554.8203125	14516.9472656	180.3093262	20590.1542969	7228.3417969	13506.9121094	18892.2421875	15183.4970703	18863.7597656	6595.8178711	29837.5683594	2193.6582031	34165.03125	32705.8164062	1949.5	14974.3867188	4749.8896484	14340.1953125	15156.7832031	23407.4257812	3514.1787109	19778.9453125	6290.2714844	4897.440918	21486.7382812	1951.6877441	25574.7539062	4476.487793	30054.0585938	6368.6000977	4461.4501953	9423.1054688	1135.6480713	15899.6914062	703.9719849	6323.5566406	21359.3398438	7746.300293	20630.1464844	7006.6694336	2143.1940918	46589.6992188	51.598175	16050.0615234	12006.6708984	8895.0087891	2612.8063965	4135.0698242	17994.0898438	5070.487793	22377.6210938	700.1834106	2339.6206055	40654.8046875	15703.4853516	3807.6491699	22588.0957031	1715.6374512	14402.3652344	38782.5859375	6586.8354492	17359.5097656	779.4888916	17334.4628906	3224.8181152
SC2299	1870.887207	28245.5898438	12921.7509766	4041.0327148	4693.2836914	3438.9262695	22132.3769531	6149.4042969	12068.7265625	14725.2333984	2865.1640625	15947.8085938	1312.6859131	28738.5996094	9290.4570312	3417.6542969	8192.3759766	24652.4003906	7062.2827148	4483.109375	27014.5722656	8232.3037109	4935.1606445	13559.0214844	10207.3271484	2839.8193359	10885.4609375	6756.074707	5639.9648438	6583.3032227	1108.3931885	603.1256104	3840.6743164	1752.1727295	2244.1594238	3233.5041504	1494.9698486	2445.2111816	3958.3764648	1711.55896	3860.0124512	16174.109375	3372.2561035	35652.1054688	19906.3925781	18159.2929688	13517.3134766	2114.6057129	9708.9355469	16917.1757812	7455.3061523	6555.2133789	14444.5341797	7148.6616211	2676.4118652	9490.3876953	3084.6682129	16602.1269531	2645.7268066	9222.0371094	2824.0241699	12589.4951172	5673.7202148	4954.0834961	2713.6315918	2981.1416016	1615.2949219	2881.6494141	2450.1945801	7960.090332	3349.4384766	18676.8632812	3490.125	8307.7001953	4318.2451172	881.8630371	10506.484375	1556.8764648	8230.3505859	5349.4277344	800.3143921	8075.4287109	1394.8226318	5569.8662109	1966.1091309	3436.5615234	3908.8195801	2479.6123047	20992.9785156	572.0136719	141.9402466	920.4978027	1616.5585938	643.0657349	528.5437012	577.8444214	2420.3425293	1924.1817627
SC2300	1918.1428223	20790.0683594	18494.3125	9647.1259766	6380.8603516	5396.2441406	8984.4287109	5359.1147461	4593.3632812	12648.7919922	7348.0639648	11488.2333984	2152.4606934	23205.3085938	5971.7958984	3661.2880859	10389.8916016	15366.1611328	5987.5742188	4761.9951172	17811.046875	8188.3393555	6070.7036133	8012.1806641	11200.6396484	3150.2731934	12980.3955078	4781.9174805	5738.0791016	13297.2304688	1136.1601562	1172.9447021	11043.1240234	6769.8325195	6249.6376953	961.5466309	7746.0561523	4483.6459961	8384.6357422	7137.9194336	9508.7265625	14442.0908203	6898.1918945	33574.7851562	12364.0908203	30138.96875	19400.9824219	3268.284668	13816.2158203	13750.2167969	10954.90625	10324.7080078	23467.4609375	8807.6855469	7161.2773438	8309.6210938	9428.2880859	20192.0273438	3589.6291504	12264.6542969	8603.6171875	13210.8837891	9822.3115234	2922.932373	4884.1186523	2650.7810059	4846	7197.2475586	4502.3242188	11705.4785156	6269.8867188	12819.5185547	8374.5986328	3815.9587402	12364.3398438	294.8675842	16387.9042969	5088.0410156	15044.7314453	5799.0947266	4603.8950195	10423.3701172	5828.7978516	9814.1894531	5217.8735352	5561.9013672	13336.4003906	6612.2529297	10168.109375	8157.3745117	2881.3068848	8302.4140625	15789.0761719	3282.2111816	6582.2670898	2007.7199707	7674.8886719	1208.3496094
